timestamp;message
4:42  PM;" TiadeSobrinas andCamilo  "" A"
4:42  PM; Admilson Oliveira  Bolsonaro xingava Moraes,agora tá com medo não xinga mais!
4:42  PM; Rafael Ricardo  Mais de 200 milhões vendo 1 milhão de patetas na paulista kkkkkkk
4:42  PM; Márcio Ramos  O Dr Jairinho vai discursar na Paulista 
4:42  PM; polasekvet  CHORA PETEZADA
4:42  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:42  PM; Mariza Sotelo Codo  Chora Bozo, rua hora está chegando
4:42  PM; Augusto Thomaz  jairzinho paz e amor
4:42  PM; ARTECH SOLUÇÕES  OS CARAS QUERIAM PALAVRA DE GOLPE E SE LASCARAM....BROCHANTE KKKKK
4:42  PM; Lucas                  
4:42  PM; TiadeSobrinas andCamilo  JUSTIÇA
4:42  PM; Konan James  CHORA PTRALHAS 
4:42  PM; Bruno b.  Eu mandava prender só pelo baile de favela
4:42  PM; O amor prevalece  NEM VEM PEDIR PINICO BOZO SEM ANISTIA 
4:42  PM; Cris   SEM ANISTIA PARA GOLPISTAS.
4:42  PM; Márcio Ramos  O Dr Jairinho vai discursar na Paulista 
4:42  PM; Cíntia Barbosa  a fala do presidente
4:42  PM; Vicente Gabriel  MAIS DE 1 MILHÃO DE PESSOAS NA PAULISTA!! CHORA ESQUERDA E PT 
4:42  PM; TiadeSobrinas andCamilo  TEM DE
4:42  PM; RCesar  OBRAS DO INELEGÍVEL      KKKKKKKKK
4:42  PM;" Priscila Moraes  VAMOS FAZER UMA ""MANIFESTAÇÃO"" AQUI NO CHAT, QUEM É PATRIOTA COLOCA                "
4:42  PM; Aldir Silva  Bolsonaro na cadeia já
4:42  PM; RESISTÊNCIA  Sem Anistia
4:42  PM; Daubi Piccoli  GADO CHEFE PEDINDO ANISTIA AOS TERRORISTAS GOLPISTAS QUE ELE PAGOU PRA QUEBRAREM A CAPITAL. É O FIM DA PICADA.
4:42  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:42  PM; Pe. José Bonifácio  LINDAS IMAGENS
4:42  PM; paulo cast  200 MIL PESSOAS
4:42  PM; julianotaubas  Lula Persona Non Grata
4:42  PM; Eleonardo Silva  FRACASSA MANIFESTAÇÃO
4:42  PM; William sales alves                          
4:42  PM; O amor prevalece  NEM VEM PEDIR PINICO BOZO SEM ANISTIA 
4:42  PM; Pacífico Armando Guerra                          
4:42  PM; Emerson Cavalcanti  MANIFESTACAO UM SICESSO
4:42  PM; Joao OLIVEIRA  SEM ANISTIA
4:42  PM;" TiadeSobrinas andCamilo  ACABAR"""
4:42  PM; @Assim.diz.a.NATUREZA  A PAULISTA VIROU UM FORMIGUEIRO!!!
4:42  PM; Augusto Thomaz  jairzinho paz e amor
4:42  PM; Adenilson Alves  bando de petralhas com ciume deste evento. sera que seu luladtao consegue reunir pessoas assim    acho que nao ne da muito roubo na multidão.
4:42  PM; Janio Araújo  se o molusco nove dedos convocasse uma manifestação não daria um ônibus cheio
4:42  PM; Lia Barros  foi lindo parabens povo brasileiro
4:42  PM; Márcio Ramos  O Dr Jairinho vai discursar na Paulista 
4:42  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:42  PM; FM Renato  ANISTIA  CADE O BANDIDO BOM É BANDIDO MORTO 
4:42  PM; Robson Pinheiro  LOTADO A AVENIDA PAULISTA CHORAA PTZZZZZZZADA                     
4:42  PM; Ronan Bernardo  parabéns mitoooooooooooo
4:42  PM; paulo cast  200 MIL PESSOAS
4:42  PM; magalhaes santos  petralhas hipócritas ,quero vê lulaladrao nas ruas com o povo,
4:42  PM; RESISTÊNCIA  Sem Anistia
4:42  PM; Marcos F. Machado  VIVA BOLSONARO!
4:42  PM; TiadeSobrinas andCamilo  PAIS DE
4:42  PM; Jozinaldo Marreira Silva  acabou p kkkkkk
4:42  PM; Konan James  
4:42  PM; Márcio Ramos  O Dr Jairinho vai discursar na Paulista 
4:42  PM; Rafael Leon  Carnaval já não foi duas semanas atrás 
4:42  PM; Gabriel Lago  Eu não pude ir
4:42  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:42  PM; Thales. F.G  legal é falar da Petrobrás no passado
4:42  PM; Robson Pinheiro  LOTADO A AVENIDA PAULISTA CHORAA PTZZZZZZZADA                     
4:42  PM; Marcia Peixoto  O Xandão deve tá rindo agora
4:42  PM; Lucia Azevedo  VENDO POBRES NÃO ERAM INFILTRADO
4:42  PM; Francisco.  Ainda Mais inelegivel     
4:42  PM; ARTECH SOLUÇÕES  O BOZO MIJOU
4:42  PM; TiadeSobrinas andCamilo  GENTE
4:42  PM; Eleonardo Silva  FRACASSA MANIFESTAÇÃO
4:42  PM; Lucas Xavier  PAULISTA 2 MI DE PESSOAS JUNTOS PARA DERRUBAR ADOLF LULAAAAA VOTE 22
4:42  PM; Márcio Ramos  O Dr Jairinho vai discursar na Paulista 
4:42  PM; Aline coutinho  kkkkk
4:42  PM; Joao OLIVEIRA  SEM ANISTIA
4:42  PM; Lucas Ribas  terminou... e aí 
4:42  PM; RESISTÊNCIA  Sem Anistia
4:42  PM; Joaquim Claro  Bolsonaro na cadeia
4:42  PM; Drauzer  anistia o teu ra...
4:42  PM; Jose Fabio  chova PT
4:42  PM;" Priscila Moraes  VAMOS FAZER UMA ""MANIFESTAÇÃO"" AQUI NO CHAT, QUEM É PATRIOTA COLOCA                "
4:42  PM; Luiz Camilo  SEM ANISTIA
4:42  PM; Pe. José Bonifácio  AGORA AS COMUNISTAS IRÃO COMENTAR
4:42  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:42  PM; TiadeSobrinas andCamilo  SUB DESEN
4:42  PM; Augusto Thomaz  jairzinho paz e amor
4:42  PM; Márcio Ramos  O Dr Jairinho vai discursar na Paulista 
4:42  PM; Elio Neres  esse e meu presidente 
4:42  PM; Marcia Peixoto  Dando um de
4:42  PM; Cris   SEM ANISTIA PARA GOLPISTAS.
4:42  PM; Bruno Dias  sem anistia 
4:42  PM; Robson Pinheiro  LOTADO A AVENIDA PAULISTA CHORAA PTZZZZZZZADA                     
4:42  PM; Renato Henrique S. N.  PEDE DESCULPAS, bozo
4:42  PM; Jair Aguiar. Servidor Público  Lula tem inveja do Bolsonaro kkkk
4:42  PM; Gygylyma  Chorem.. MICHELE PRESIDENTE
4:42  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:42  PM; Vicente Gabriel  MAIS DE 1 MILHÃO DE PESSOAS NA PAULISTA!! CHORA ESQUERDA E PT 
4:42  PM; Herton Moreira Lopes  FORAM 100 MILHOES
4:42  PM; Marsel Daldusk  livreeeee 
4:42  PM; RESISTÊNCIA  Sem Anistia
4:42  PM; Lucas Xavier  vote 22
4:42  PM; Manifest-Renova ilist  JAIR MALAFAIA PROTESTANTE
4:42  PM; Robson Pinheiro  LOTADO A AVENIDA PAULISTA CHORAA PTZZZZZZZADA                     
4:42  PM; Eleonardo Silva  FRACASSA MANIFESTAÇÃO
4:42  PM; Pacífico Armando Guerra                  
4:42  PM; TiadeSobrinas andCamilo  VOL VIDA
4:42  PM; Solomon R. Plaza  cadeia neles Xandao 
4:42  PM; Bruno Dias  sem anistia 
4:42  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:42  PM; Manifest-Renova ilist  JAIR MALAFAIA PROTESTANTE
4:42  PM; Lucas Xavier  22
4:42  PM; Vicente Gabriel  MAIS DE 1 MILHÃO DE PESSOAS NA PAULISTA!! CHORA ESQUERDA E PT 
4:42  PM; Cris   SEM ANISTIA PARA GOLPISTAS.
4:42  PM; Manifest-Renova ilist  JAIR MALAFAIA PROTESTANTE
4:42  PM; RESISTÊNCIA  Sem Anistia
4:42  PM; Robson Pinheiro  LOTADO A AVENIDA PAULISTA CHORAA PTZZZZZZZADA                     
4:42  PM; CONSPIRADOR     O TRUMP TÁ DE BOA, ASSISTINDO O JOGO DO FLAMENGO E TOMANDO UM LICOR :0 KKKKK
4:42  PM; O amor prevalece  XANDÃO JA FALOU  NÃO TEM ANISTIA GONET TAMBÉM 
4:42  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:42  PM; Jair Aguiar. Servidor Público  Lule morre de inveja dos patriotas
4:42  PM; magalhaes santos  jornalista hipócrita,
4:42  PM; Eleonardo Silva  FRACASSA MANIFESTAÇÃO
4:42  PM; Joao OLIVEIRA  Manifestação é um fiasco, NÃO virou notícia nem TV!...
4:42  PM; leila silva  Onde estão os fugitivos de Mossoró  Fala, Lula, conta a verdade.
4:42  PM; Lucas Xavier  é22
4:42  PM; Bruno Dias  sem anistia 
4:42  PM; RCesar  NÃO CITOU NENHUMA OBRA NACIONAL.. QUE POR ÓBVIO NÃO HÁ KKKKKKKKKKKKK
4:42  PM; emersonLS  jair o coitado hahah
4:42  PM; CONSPIRADOR     QAP
4:42  PM; TiadeSobrinas andCamilo  RE LI GIAO
4:42  PM; O amor prevalece  NEM VEM PEDIR PINICO BOZO SEM ANISTIA 
4:42  PM; Márcio Ramos  Juntou o gado. E da
4:42  PM; Drago Yanof  60 mil pessoas
4:42  PM; RESISTÊNCIA  Sem Anistia
4:42  PM; Vicente Gabriel  MAIS DE 1 MILHÃO DE PESSOAS NA PAULISTA!! CHORA ESQUERDA E PT 
4:42  PM; Augusto Thomaz  jairzinho paz e amor
4:42  PM; Leonardo Geter  LOTADA A AV PAULISTA ESQUERDA PASSOU VERGONHA
4:42  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:42  PM; CONSPIRADOR     QAP
4:42  PM; TiadeSobrinas andCamilo  ME TIDA NA
4:42  PM; CONSPIRADOR     QAP
4:42  PM;" Priscila Moraes  VAMOS FAZER UMA ""MANIFESTAÇÃO"" AQUI NO CHAT, QUEM É PATRIOTA COLOCA                "
4:42  PM; Veronica Gonçalves                                      
4:42  PM; O amor prevalece  NEM VEM PEDIR PINICO BOZO SEM ANISTIA 
4:42  PM; Leonardo Geter  ESQUERDA PASSOU VERGONHA
4:42  PM; Robson Pinheiro  LOTADO A AVENIDA PAULISTA CHORAA PTZZZZZZZADA                     
4:42  PM; Bruno Dias  sem anistia 
4:42  PM; Truco  lkkkkkkkkkk e truta kkkkkkkkk ola eu sou obpastor mandando os cara ir na lapa truta
4:42  PM; Eleonardo Silva  FRACASSA MANIFESTAÇÃO
4:42  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:42  PM; Joao OLIVEIRA  Manifestação é um fiasco, NÃO virou notícia nem TV!...
4:42  PM; TiadeSobrinas andCamilo  PO LI TI
4:42  PM; Neilusa Vaz  Falou, falou, mentiu, mentiu e não convenceu....a verdade está nos autos, nas provas, nas investigações da PF. A papuda já está pronta.
4:42  PM; Mariza Sotelo Codo  Será que Trump está atrasado para discursar 
4:42  PM; Robson Pinheiro  LOTADO A AVENIDA PAULISTA CHORAA PTZZZZZZZADA                     
4:42  PM; Silvana Belchior  Iiiiiiíiiíhhhhhuuuuuuuuuuuuuuuuuuuu
4:42  PM; Gabriel Lago  Não adianta! Brasil acima de tudo e Deus acima de Todos
4:42  PM;" Priscila Moraes  VAMOS FAZER UMA ""MANIFESTAÇÃO"" AQUI NO CHAT, QUEM É PATRIOTA COLOCA                "
4:42  PM; O amor prevalece  NEM VEM PEDIR PINICO BOZO SEM ANISTIA 
4:42  PM; Manoel da Silva  estão com grana no bolso fazendo passeio. pobre não tem grana pra ir num negócio desse.
4:42  PM; TiadeSobrinas andCamilo  CA
4:42  PM; Cris   SEM ANISTIA PARA GOLPISTAS.
4:42  PM; César Lima  DESESPERO
4:42  PM; Pacífico Armando Guerra                          
4:42  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:42  PM; Cíntia Barbosa  xingou nada
4:42  PM; Helena Lopes  o mylei deve estar com os submarino nas costas brasileiras kkkk
4:43  PM; Bruno Dias  sem anistia 
4:43  PM; Eleonardo Silva  FRACASSA MANIFESTAÇÃO
4:43  PM; thelma_lli  Quantas pessoas estavam no ato 
4:43  PM; TiadeSobrinas andCamilo  LOL
4:43  PM; Gygylyma  LOTADO PQP
4:43  PM; Ronaldoleao Leao  bozo virou galinha hj kkkk,nosso país tem lei vagabundo
4:43  PM; ARTECH SOLUÇÕES  PEDIU PENICO PRO XANDÃO
4:43  PM; Priscila Moraes                  
4:43  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:43  PM; O amor prevalece  NEM VEM PEDIR PINICO BOZO SEM ANISTIA 
4:43  PM; Jose Wal Jose  com essa salário mínimo da minseria vai em ricar e se enquilibrar na casa de caraio.
4:43  PM; Robson Pinheiro  LOTADO A AVENIDA PAULISTA CHORAA PTZZZZZZZADA                     
4:43  PM; Samuka dos Santos  Mostrem a manifestação viva a democracia
4:43  PM; Bruno Dias  sem anistia 
4:43  PM; Augusto Thomaz  jairzinho paz e amor
4:43  PM; Priscila Moraes                  
4:43  PM; Eleonardo Silva  FRACASSA MANIFESTAÇÃO
4:43  PM; Jair Aguiar. Servidor Público  Lule não consegue uma coisa dessas
4:43  PM; Huil Lucca  Eu perdi tem como voltar o VT
4:43  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:43  PM; MAGOO  _O_VeRdAdEiRo  F L O P O U -!!!!!!! - CONTINUA LADRÃO E GOLPISTA, MESMO QUE COLOQUE 100 MILHÕES DE BRASILEIROS NA RUA.
4:43  PM; leila silva  CHORA ESQUERDALHA!!!
4:43  PM; Luiz Camilo  SEM ANISTIA
4:43  PM; suzana  Sem Anistia
4:43  PM; Jussara nascimento  AGORA BOLSONARO PACÍFICO QUE BOM
4:43  PM; Rogerio Freitas  Bozo pedindo anistia para àqueles que estavam no 8 de janeiro. Ele está pensando na sua condenação!!!! KKKK
4:43  PM; carlos valladao          
4:43  PM; Robson Pinheiro  LOTADO A AVENIDA PAULISTA CHORAA PTZZZZZZZADA                     
4:43  PM; Joao OLIVEIRA  Manifestação é um fiasco, NÃO virou notícia nem TV!...
4:43  PM; Bruno Dias  sem anistia 
4:43  PM; Emerson Cavalcanti  JORNALISTAS FASCISTAS
4:43  PM; Igor Stanislav  AI, QUE FOFOS
4:43  PM; Veronica Gonçalves                          
4:43  PM; Thaís Borges  AS GRELO DURO VÃO FALAR 
4:43  PM; O amor prevalece  CARA DE PAU 
4:43  PM; TiadeSobrinas andCamilo  NAO
4:43  PM; altruísta conservador  O BOLSONARO É O LIDER POLÍTICO MAIS POPULAR DO MUNDO
4:43  PM; Gedielson Pereira de Araujo  PAPUDA JÁ
4:43  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:43  PM; Vicente Gabriel  MAIS DE 1 MILHÃO DE PESSOAS NA PAULISTA!! CHORA ESQUERDA E PT 
4:43  PM; Rogerio Freitas  Bozo pedindo anistia para àqueles que estavam no 8 de janeiro. Ele está pensando na sua condenação!!!! KKKK
4:43  PM;             6  kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
4:43  PM; TiadeSobrinas andCamilo  CHEGAM A
4:43  PM; mimadinha  OI CONS PIRA DOR....
4:43  PM; vERN.
4:43  PM; Eleonardo Silva  FRACASSA MANIFESTAÇÃO
4:43  PM; Robson Pinheiro  LOTADO A AVENIDA PAULISTA CHORAA PTZZZZZZZADA                     
4:43  PM; Ricardo Silva  Gustavo Lima comprou maior fazenda soja do Brasil
4:43  PM;" Priscila Moraes  VAMOS FAZER UMA ""MANIFESTAÇÃO"" AQUI NO CHAT, QUEM É PATRIOTA COLOCA                "
4:43  PM; Cris   SEM ANISTIA PARA GOLPISTAS.
4:43  PM; TiadeSobrinas andCamilo  1 M
4:43  PM; RESISTÊNCIA  Sem Anistia
4:43  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:43  PM; Sidnei Carvalho  jornalistas militantes que vergonha
4:43  PM; Gygylyma  QTA PALAVRA BONITA 
4:43  PM; O amor prevalece  XANDÃO JA FALOU  NÃO TEM ANISTIA GONET TAMBÉM 
4:43  PM; Rogerio Freitas  Bozo pedindo anistia para àqueles que estavam no 8 de janeiro. Ele está pensando na sua condenação!!!! KKKK
4:43  PM; Nivaldo Souza  jornalista Marcos Uchoa falou falou para jornalista que tinha dado 1,600 aí a jornalista foi desmentiu falou que tinha dado 4000 só na Live do Lula ele fica todo sem graça
4:43  PM; Joao OLIVEIRA  Manifestação é um fiasco, NÃO virou notícia nem TV!...
4:43  PM; Bruno Dias  sem anistia 
4:43  PM;" Gleydson HolandaTudors  O ""messias"" está retornando...Não, pera. Na verdade é o falso messias mais uma vez utilizando o nome de Jesus Cristo e da igreja para ser adorado, enganar e atrair mais pessoas para a prisão no lugar"
4:43  PM; Lucas Xavier  LULA ADORADOR DE DITADORR
4:43  PM; carlos valladao                  
4:43  PM; Eleonardo Silva  FRACASSA MANIFESTAÇÃO
4:43  PM; Robson Pinheiro  LOTADO A AVENIDA PAULISTA CHORAA PTZZZZZZZADA                     
4:43  PM; Rafael Ricardo  200 milhões em casa vendo 1 milhão de patetas na paulista kkkk
4:43  PM; FB* _,FB  sem ano
4:43  PM; Rogerio Freitas  Bozo pedindo anistia para àqueles que estavam no 8 de janeiro. Ele está pensando na sua condenação!!!! KKKK
4:43  PM; MAGOO  _O_VeRdAdEiRo  F L O P O U -!!!!!!! - CONTINUA LADRÃO E GOLPISTA, MESMO QUE COLOQUE 100 MILHÕES DE BRASILEIROS NA RUA.
4:43  PM; Eugênio Júnior  FAZ O L PIRANHA
4:43  PM; Priscila Moraes                  
4:43  PM; Augusto Thomaz  jairzinho paz e amor
4:43  PM; O amor prevalece  NEM VEM PEDIR PINICO BOZO SEM ANISTIA 
4:43  PM; RCesar  BOZO NÃO CITOU NENHUMA OBRA NACIONAL. QUE POR ÓBVIO NÃO HÁ KKKKKKKKKKKKK
4:43  PM; Igor Stanislav  SEM ANISTIA
4:43  PM; RESISTÊNCIA  Sem Anistia
4:43  PM; Carolini Belém  MITOOOO
4:43  PM; Maria Dulce de Oliveira  KKKKKKKKKKKKKKK,PILANTRA
4:43  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:43  PM; Bruno Dias  sem anistia 
4:43  PM; Árvores     
4:43  PM; Bolsonaro abandonou a gadolandia  BOZO AFROUXOU DE NOVO. PEDE ANISTIA PQ SABE Q ERROU! CONFESSOU!
4:43  PM; Bolsonaro abandonou a gadolandia  BOZO AFROUXOU DE NOVO. PEDE ANISTIA PQ SABE Q ERROU! CONFESSOU!
4:43  PM; Bolsonaro abandonou a gadolandia  BOZO AFROUXOU DE NOVO. PEDE ANISTIA PQ SABE Q ERROU! CONFESSOU!
4:43  PM; @Assim.diz.a.NATUREZA  A PAULISTA VIROU UM FORMIGUEIRO!!!
4:43  PM; Bolsonaro abandonou a gadolandia  BOZO AFROUXOU DE NOVO. PEDE ANISTIA PQ SABE Q ERROU! CONFESSOU!
4:43  PM; Robson Pinheiro  LOTADO A AVENIDA PAULISTA CHORAA PTZZZZZZZADA                     
4:43  PM; Bolsonaro abandonou a gadolandia  BOZO AFROUXOU DE NOVO. PEDE ANISTIA PQ SABE Q ERROU! CONFESSOU!
4:43  PM; Bolsonaro abandonou a gadolandia  BOZO AFROUXOU DE NOVO. PEDE ANISTIA PQ SABE Q ERROU! CONFESSOU!
4:43  PM; O amor prevalece  NEM VEM PEDIR PINICO BOZO SEM ANISTIA 
4:43  PM; Eleonardo Silva  FRACASSA MANIFESTAÇÃO
4:43  PM; Leonardo Geter  ESQUERDA PASSOU VERGONHA
4:43  PM; Carolini Belém  MITOOOO
4:43  PM; jusa moura  vcs não prestam mesmo!!!
4:43  PM; carlos valladao          
4:43  PM; RESISTÊNCIA  Sem Anistia
4:43  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:43  PM; Lucas Xavier  22
4:43  PM; Bruno Dias  sem anistia 
4:43  PM; MAGOO  _O_VeRdAdEiRo  F L O P O U -!!!!!!! - CONTINUA LADRÃO E GOLPISTA, MESMO QUE COLOQUE 100 MILHÕES DE BRASILEIROS NA RUA.
4:43  PM; O amor prevalece  XANDÃO JA FALOU  NÃO TEM ANISTIA GONET TAMBÉM 
4:43  PM;             6  kkkkkkkkkkkkkkk o cara se fodeu kkkkkkkkkk anistia quem fez barbaridade kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
4:43  PM; Pacífico Armando Guerra  A PAULISTA VAI FICAR COBERTA DE ESTRUME 
4:43  PM; Jefferson Gazoni  BOLSONARO DISSE QUE O CONGRESSO VAI FAZER UMA PROPOSTA DE ANISTIA
4:43  PM;             6  kkkkkkkkkkkkkkk o cara se fodeu kkkkkkkkkk anistia quem fez barbaridade kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
4:43  PM; Cris   SEM ANISTIA PARA GOLPISTAS.
4:43  PM;             6  v
4:43  PM; FB* _,FB  sem anistia
4:43  PM; TiadeSobrinas andCamilo  BISPO
4:43  PM;             6  kkkkkkkkkkkkkkk o cara se fodeu kkkkkkkkkk anistia quem fez barbaridade kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
4:43  PM; Natalia Machado  mas em depoimento ficou calado
4:43  PM; Vicente Gabriel  MAIS DE 1 MILHÃO DE PESSOAS NA PAULISTA!! CHORA ESQUERDA E PT 
4:43  PM;             6  kkkkkkkkkkkkkkk o cara se fodeu kkkkkkkkkk anistia quem fez barbaridade kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
4:43  PM; John D Goes  #semanistia
4:43  PM; Leonardo Geter  ESQUERDA PASSOU VERGONHA
4:43  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:43  PM;             6  kkkkkkkkkkkkkkk o cara se fodeu kkkkkkkkkk anistia quem fez barbaridade kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
4:43  PM; Leonardo Geter  ESQUERDA PASSOU VERGONHA
4:43  PM; Joaquim Claro  Bolsonaro na cadeia pra obtém.
4:43  PM;             6  kkkkkkkkkkkkkkk o cara se fodeu kkkkkkkkkk anistia quem fez barbaridade kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
4:43  PM; Carolini Belém  MITOOOO
4:43  PM; CONSPIRADOR     OI
4:43  PM; TiadeSobrinas andCamilo  O
4:43  PM; O amor prevalece  XANDÃO JA FALOU  NÃO TEM ANISTIA GONET TAMBÉM 
4:43  PM; LuLadrâo Voltou  A TÉ os JEGUYSFALAMD0 do MAIOR NANY FESTAÇÃO DA HISTÓRIA Na PAULISTAP0V0 com BOUSONARO
4:43  PM; marcoscx  adeus lula e pt
4:43  PM; Manoel da Silva  vai pro presídio
4:43  PM; Kleber vassoler 2671  aneatea
4:43  PM; Leonardo Bernardo  bolsonaro neles
4:43  PM; Solomon R. Plaza  SEM ANISTIA
4:43  PM; carlos valladao          
4:43  PM; Nivaldo Tenório  anistia jamais
4:43  PM; Gygylyma  CHORA NÃO CNN
4:43  PM; TiadeSobrinas andCamilo  INS TI GA
4:43  PM; Aline coutinho  kkkkkk
4:43  PM; Lia Barros  lindo de ver
4:43  PM;             6  kkkkkkkkkkkkkkk o cara se fodeu kkkkkkkkkk anistia quem fez barbaridade kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
4:43  PM; Lucas Xavier  SEMPREEEEEE 22
4:43  PM; TiadeSobrinas andCamilo  DOR
4:43  PM; Marcia Peixoto  Como é fingido esse Bozo
4:43  PM; O amor prevalece  XANDÃO JA FALOU  NÃO TEM ANISTIA GONET TAMBÉM 
4:43  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:43  PM; Konan James  
4:43  PM; Leonardo Geter  ESQUERDA PASSOU VERGONHA
4:43  PM;   Orquídea.  LULA PARIU JAULA 
4:43  PM; RESISTÊNCIA  sem Anistia
4:43  PM; Bruno Dias  sem anistia 
4:43  PM; Priscila Moraes                  
4:43  PM; TiadeSobrinas andCamilo  AMEAÇA
4:43  PM; Mariza Sotelo Codo  Petezada não chora porque não é perdedora
4:43  PM; Eleonardo Silva  FRACASSA MANIFESTAÇÃO 200 PESSOAS
4:43  PM; thelma_lli  Michelle de novo misturando religião e política.....
4:43  PM; Hugo Melo  SEM ANISTIA PARA O PT
4:43  PM; Cris   SEM ANISTIA PARA GOLPISTAS.
4:43  PM; Emerson Cavalcanti  MITOOOOOIII
4:43  PM; O amor prevalece  NEM VEM PEDIR PINICO BOZO SEM ANISTIA 
4:43  PM; TiadeSobrinas andCamilo  JUSTIÇA
4:43  PM; Vicente Gabriel  MAIS DE 1 MILHÃO DE PESSOAS NA PAULISTA!! CHORA ESQUERDA E PT 
4:43  PM; Robson Pinheiro  LOTADO A AVENIDA PAULISTA CHORAA PTZZZZZZZADA                     
4:43  PM; RCesar  MI MI MI MI KKKKKKKKKKK
4:43  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:43  PM; Leonardo Geter  ESQUERDA PASSOU VERGONHA
4:43  PM; Leonardo Geter  ESQUERDA PASSOU VERGONHA
4:43  PM; Márcio Ramos  Juntou o gado. E aí 
4:43  PM; TiadeSobrinas andCamilo  NA
4:43  PM; Joao OLIVEIRA  SEM ANISTIA
4:43  PM; Lucas Xavier  vote 22
4:43  PM; Bruno Dias  sem anistia 
4:43  PM; Leonardo Geter  ESQUERDA PASSOU VERGONHA
4:43  PM; Carolini Belém  MITOOOO
4:43  PM; Jair Aguiar. Servidor Público  Lule não consegue ajuntar 1000 pessoas
4:43  PM; Robson Pinheiro  LOTADO A AVENIDA PAULISTA CHORAA PTZZZZZZZADA                     
4:43  PM; TiadeSobrinas andCamilo  MANIF
4:43  PM; RESISTÊNCIA  Sem Anistia
4:43  PM; Eleonardo Silva  FRACASSA MANIFESTAÇÃO
4:43  PM; O amor prevalece  NEM VEM PEDIR PINICO BOZO SEM ANISTIA 
4:43  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:43  PM; Leonardo Geter  ESQUERDA PASSOU VERGONHA
4:43  PM; Augusto Thomaz  jairzinho paz e amor
4:43  PM;             6  Carolini com I kkkkkk oi amiga
4:43  PM; Hugo Melo  SEM ANISTIA PARA O PT
4:43  PM; Robson Pinheiro  LOTADO A AVENIDA PAULISTA CHORAA PTZZZZZZZADA                     
4:43  PM; Márcio Ramos  Juntou o gado. E aí 
4:43  PM; EJA  Morreu alguem na CNN  
4:44  PM; Bruno Dias  sem anistia 
4:44  PM; Márcio Ramos  Juntou o gado. E aí 
4:44  PM; Carolini Belém  MITOOOO
4:44  PM; Thaís Borges  CHORA PT
4:44  PM; O amor prevalece  NEM VEM PEDIR PINICO BOZO SEM ANISTIA 
4:44  PM; Márcio Ramos  Juntou o gado. E aí 
4:44  PM; Kleber vassoler 2671  A-C-A-B-O-U 
4:44  PM; carlos valladao          
4:44  PM; RESISTÊNCIA  Sem Anistia
4:44  PM; TiadeSobrinas andCamilo  BOA
4:44  PM; Emerson Cavalcanti  LILA VAI MORRER
4:44  PM; Holland holland  5.000.000 MILHÕES SÓ NA PAULISTA                 
4:44  PM; Hugo Melo  SEM ANISTIA PARA O PT
4:44  PM; John D Goes  sem anistia
4:44  PM; Eleonardo Silva  FRACASSA MANIFESTAÇÃO
4:44  PM; ARTECH SOLUÇÕES  MALAFAIA JA DISSE QUE VAI SER PRESO 
4:44  PM; Pe. José Bonifácio  AS RUAS MOSTRAM O QUE O BRASIL QUER
4:44  PM; Jefferson Gazoni  100 MIL NAO ELEGE NEM VEREADOR
4:44  PM; Gygylyma  OUVIRAAM. Encheu
4:44  PM;   Orquídea.  JAULA NASCEU 
4:44  PM; Márcio Ramos  Juntou o gado. E aí 
4:44  PM; Antônio Xavier Xavier  sem anistia
